Using device:  cpu
Epoch 0, data points: 80176, Loss per data point: 0.3060436028666754
Epoch 10, data points: 80176, Loss per data point: 0.3059696439877405
Epoch 20, data points: 80176, Loss per data point: 0.30593858843338845
Epoch 30, data points: 80176, Loss per data point: 0.30592205757106095
Epoch 40, data points: 80176, Loss per data point: 0.3059549729663725
Epoch 50, data points: 80176, Loss per data point: 0.3059523365581328
Epoch 60, data points: 80176, Loss per data point: 0.3059154801313046
Epoch 70, data points: 80176, Loss per data point: 0.3059379726416383
Epoch 80, data points: 80176, Loss per data point: 0.3059007158371722
Epoch 90, data points: 80176, Loss per data point: 0.30593191666223407
Training completed
user 0 / 5000, time taken: 8.916854858398438e-05
user 1000 / 5000, time taken: 0.7251591682434082
user 2000 / 5000, time taken: 0.7171320915222168
user 3000 / 5000, time taken: 0.7334039211273193
user 4000 / 5000, time taken: 0.7110950946807861
Day 8, actual_clicks_reward: 1068.0, max_clicks_reward: 1251.6425403948804, actual_watch_duration_reward: 73781.87173299713, max_watch_duration_reward: 105604.41899484422
Epoch 0, data points: 90116, Loss per data point: 0.3099185021349358
Epoch 10, data points: 90116, Loss per data point: 0.30987144750488166
Epoch 20, data points: 90116, Loss per data point: 0.3100586570877068
Epoch 30, data points: 90116, Loss per data point: 0.30995875158080927
Epoch 40, data points: 90116, Loss per data point: 0.3096962858756556
Epoch 50, data points: 90116, Loss per data point: 0.30965637813062513
Epoch 60, data points: 90116, Loss per data point: 0.3096710084530119
Epoch 70, data points: 90116, Loss per data point: 0.30967279441231044
Epoch 80, data points: 90116, Loss per data point: 0.309810578693451
Epoch 90, data points: 90116, Loss per data point: 0.30966541115646806
Training completed
user 0 / 5000, time taken: 0.00012111663818359375
user 1000 / 5000, time taken: 0.7308058738708496
user 2000 / 5000, time taken: 0.7558650970458984
user 3000 / 5000, time taken: 0.7387509346008301
user 4000 / 5000, time taken: 0.7482411861419678
Day 9, actual_clicks_reward: 1110.0, max_clicks_reward: 1251.6425403948804, actual_watch_duration_reward: 74922.24251518356, max_watch_duration_reward: 105604.41899484422
Epoch 0, data points: 100071, Loss per data point: 0.3130476638367841
Epoch 10, data points: 100071, Loss per data point: 0.312970235333429
Epoch 20, data points: 100071, Loss per data point: 0.313044284230613
Epoch 30, data points: 100071, Loss per data point: 0.3129933399332677
Epoch 40, data points: 100071, Loss per data point: 0.313172782441044
Epoch 50, data points: 100071, Loss per data point: 0.31298032965648037
Epoch 60, data points: 100071, Loss per data point: 0.3129529749299674
Epoch 70, data points: 100071, Loss per data point: 0.3130450192539048
Epoch 80, data points: 100071, Loss per data point: 0.31294910992871877
Epoch 90, data points: 100071, Loss per data point: 0.31292894795225634
Training completed
user 0 / 5000, time taken: 9.393692016601562e-05
user 1000 / 5000, time taken: 0.7354121208190918
user 2000 / 5000, time taken: 0.7507050037384033
user 3000 / 5000, time taken: 0.8403239250183105
user 4000 / 5000, time taken: 0.7515280246734619
Day 10, actual_clicks_reward: 1137.0, max_clicks_reward: 1251.6425403948804, actual_watch_duration_reward: 79730.64827721365, max_watch_duration_reward: 105604.41899484422
Epoch 0, data points: 110051, Loss per data point: 0.3165975784324081
Epoch 10, data points: 110051, Loss per data point: 0.31660401527692555
Epoch 20, data points: 110051, Loss per data point: 0.3166223251158089
Epoch 30, data points: 110051, Loss per data point: 0.3165933152306498
Epoch 40, data points: 110051, Loss per data point: 0.31659388768134694
Epoch 50, data points: 110051, Loss per data point: 0.3168011171127921
Epoch 60, data points: 110051, Loss per data point: 0.3165980086781681
Epoch 70, data points: 110051, Loss per data point: 0.3165880642158579
Epoch 80, data points: 110051, Loss per data point: 0.3165903081984998
Epoch 90, data points: 110051, Loss per data point: 0.31664186653957127
Training completed
user 0 / 5000, time taken: 9.5367431640625e-05
user 1000 / 5000, time taken: 0.7598710060119629
user 2000 / 5000, time taken: 0.6755452156066895
user 3000 / 5000, time taken: 0.7505710124969482
user 4000 / 5000, time taken: 0.7335057258605957
Day 11, actual_clicks_reward: 1063.0, max_clicks_reward: 1251.6425403948804, actual_watch_duration_reward: 78671.3595911561, max_watch_duration_reward: 105604.41899484422
Epoch 0, data points: 120126, Loss per data point: 0.319299424148917
Epoch 10, data points: 120126, Loss per data point: 0.3193019561897142
Epoch 20, data points: 120126, Loss per data point: 0.31927728736710026
Epoch 30, data points: 120126, Loss per data point: 0.3192783608322343
Epoch 40, data points: 120126, Loss per data point: 0.31929345384411084
Epoch 50, data points: 120126, Loss per data point: 0.3192839058038208
Epoch 60, data points: 120126, Loss per data point: 0.3192908189542155
Epoch 70, data points: 120126, Loss per data point: 0.3192809057619169
Epoch 80, data points: 120126, Loss per data point: 0.31929053980088357
Epoch 90, data points: 120126, Loss per data point: 0.3192860796788855
Training completed
user 0 / 5000, time taken: 0.00016498565673828125
user 1000 / 5000, time taken: 0.7156670093536377
user 2000 / 5000, time taken: 0.7228341102600098
user 3000 / 5000, time taken: 0.7287428379058838
user 4000 / 5000, time taken: 0.7816200256347656
Day 12, actual_clicks_reward: 1108.0, max_clicks_reward: 1251.6425403948804, actual_watch_duration_reward: 79819.1030435165, max_watch_duration_reward: 105604.41899484422
agent name:  TweedieModelAgent
model parameters:  <generator object Module.parameters at 0x1271796d0>
actual_clicks_reward (rounded):  14088.0
max_clicks_reward (rounded):  16271.35
actual_watch_duration_reward (rounded):  873987.84
max_watch_duration_reward (rounded):  1372857.45
agent name:  RegressionModelAgent
user 0 / 5000, time taken: 0.0019483566284179688
user 1000 / 5000, time taken: 0.04747200012207031
user 2000 / 5000, time taken: 0.04868292808532715
user 3000 / 5000, time taken: 0.028975248336791992
user 4000 / 5000, time taken: 0.03284883499145508
Day 0, actual_clicks_reward: 1157.0, max_clicks_reward: 1251.6425403948804, actual_watch_duration_reward: 63348.75695711884, max_watch_duration_reward: 105604.41899484422
user 0 / 5000, time taken: 0.0007760524749755859
user 1000 / 5000, time taken: 0.043853044509887695
user 2000 / 5000, time taken: 0.0400240421295166
user 3000 / 5000, time taken: 0.04256892204284668
user 4000 / 5000, time taken: 0.03917193412780762
Day 1, actual_clicks_reward: 1153.0, max_clicks_reward: 1251.6425403948804, actual_watch_duration_reward: 64468.26535031189, max_watch_duration_reward: 105604.41899484422
user 0 / 5000, time taken: 0.0008001327514648438
user 1000 / 5000, time taken: 0.041223764419555664
user 2000 / 5000, time taken: 0.03788423538208008
user 3000 / 5000, time taken: 0.16366791725158691
user 4000 / 5000, time taken: 0.03284192085266113
Day 2, actual_clicks_reward: 1118.0, max_clicks_reward: 1251.6425403948804, actual_watch_duration_reward: 62526.14373128268, max_watch_duration_reward: 105604.41899484422
Epoch 0, data points: 29977, Loss per data point: 15.954346096793627
Epoch 10, data points: 29977, Loss per data point: 15.838783722084168
Epoch 20, data points: 29977, Loss per data point: 15.829740600326339
Epoch 30, data points: 29977, Loss per data point: 15.831353084262489
Epoch 40, data points: 29977, Loss per data point: 15.824589758482093
Epoch 50, data points: 29977, Loss per data point: 15.82337944113986
Epoch 60, data points: 29977, Loss per data point: 15.825095059018514
Epoch 70, data points: 29977, Loss per data point: 15.822960209384405
Epoch 80, data points: 29977, Loss per data point: 15.823188843074774
Epoch 90, data points: 29977, Loss per data point: 15.825519947093104
Training completed
user 0 / 5000, time taken: 8.916854858398438e-05
user 1000 / 5000, time taken: 0.6589879989624023
user 2000 / 5000, time taken: 0.6622869968414307
user 3000 / 5000, time taken: 0.7079181671142578
user 4000 / 5000, time taken: 0.709679126739502
Day 3, actual_clicks_reward: 1018.0, max_clicks_reward: 1251.6425403948804, actual_watch_duration_reward: 71132.57443819627, max_watch_duration_reward: 105604.41899484422
Epoch 0, data points: 40031, Loss per data point: 17.781278927223582
Epoch 10, data points: 40031, Loss per data point: 17.769146107563603
Epoch 20, data points: 40031, Loss per data point: 17.76868193368325
Epoch 30, data points: 40031, Loss per data point: 17.765615881548
Epoch 40, data points: 40031, Loss per data point: 17.767090162602315
Epoch 50, data points: 40031, Loss per data point: 17.768921525088075
Epoch 60, data points: 40031, Loss per data point: 17.76828175630241
Epoch 70, data points: 40031, Loss per data point: 17.765815862842558
Epoch 80, data points: 40031, Loss per data point: 17.7678648954935
Epoch 90, data points: 40031, Loss per data point: 17.76799330845133
Training completed
user 0 / 5000, time taken: 0.00017499923706054688
user 1000 / 5000, time taken: 0.7356879711151123
user 2000 / 5000, time taken: 0.7450270652770996
user 3000 / 5000, time taken: 0.7365889549255371
user 4000 / 5000, time taken: 0.7436399459838867
Day 4, actual_clicks_reward: 930.0, max_clicks_reward: 1251.6425403948804, actual_watch_duration_reward: 49765.631764621714, max_watch_duration_reward: 105604.41899484422
Epoch 0, data points: 49993, Loss per data point: 16.92641652181464
Epoch 10, data points: 49993, Loss per data point: 16.909172970479904
Epoch 20, data points: 49993, Loss per data point: 16.908054988606914
Epoch 30, data points: 49993, Loss per data point: 16.911888688242954
Epoch 40, data points: 49993, Loss per data point: 16.945969135813293
Epoch 50, data points: 49993, Loss per data point: 16.90834651627534
Epoch 60, data points: 49993, Loss per data point: 16.90729506513236
Epoch 70, data points: 49993, Loss per data point: 16.94014736854114
Epoch 80, data points: 49993, Loss per data point: 16.906394721570223
Epoch 90, data points: 49993, Loss per data point: 16.926588881607852
Training completed
user 0 / 5000, time taken: 0.0001232624053955078
user 1000 / 5000, time taken: 0.7477071285247803
user 2000 / 5000, time taken: 0.7220048904418945
user 3000 / 5000, time taken: 0.7342329025268555
user 4000 / 5000, time taken: 0.7532670497894287
Day 5, actual_clicks_reward: 976.0, max_clicks_reward: 1251.6425403948804, actual_watch_duration_reward: 70319.97603961412, max_watch_duration_reward: 105604.41899484422
Epoch 0, data points: 60111, Loss per data point: 17.593842127848646
Epoch 10, data points: 60111, Loss per data point: 17.593140096852114
Epoch 20, data points: 60111, Loss per data point: 17.598625210012884
Epoch 30, data points: 60111, Loss per data point: 17.5918333666272
Epoch 40, data points: 60111, Loss per data point: 17.584094205357744
Epoch 50, data points: 60111, Loss per data point: 17.59437056565542
Epoch 60, data points: 60111, Loss per data point: 17.592361374994162
Epoch 70, data points: 60111, Loss per data point: 17.586522822970174
Epoch 80, data points: 60111, Loss per data point: 17.58553404253634
Epoch 90, data points: 60111, Loss per data point: 17.582454055862538
Training completed
user 0 / 5000, time taken: 0.00027298927307128906
user 1000 / 5000, time taken: 0.86808180809021
user 2000 / 5000, time taken: 0.8251261711120605
user 3000 / 5000, time taken: 0.7726588249206543
user 4000 / 5000, time taken: 0.8021121025085449
Day 6, actual_clicks_reward: 917.0, max_clicks_reward: 1251.6425403948804, actual_watch_duration_reward: 51400.831225671835, max_watch_duration_reward: 105604.41899484422
Epoch 0, data points: 70114, Loss per data point: 17.381716237458683
Epoch 10, data points: 70114, Loss per data point: 17.36646760029288
Epoch 20, data points: 70114, Loss per data point: 17.36814704209164
Epoch 30, data points: 70114, Loss per data point: 17.367167970990483
Epoch 40, data points: 70114, Loss per data point: 17.36566262982802
Epoch 50, data points: 70114, Loss per data point: 17.365848118707262
Epoch 60, data points: 70114, Loss per data point: 17.365746189674233
Epoch 70, data points: 70114, Loss per data point: 17.365859726156284
Epoch 80, data points: 70114, Loss per data point: 17.443833526380423
Epoch 90, data points: 70114, Loss per data point: 17.365975227223203
Training completed
user 0 / 5000, time taken: 8.893013000488281e-05
user 1000 / 5000, time taken: 0.7455878257751465
user 2000 / 5000, time taken: 0.7675390243530273
user 3000 / 5000, time taken: 0.7805037498474121
user 4000 / 5000, time taken: 0.7744278907775879
Day 7, actual_clicks_reward: 1131.0, max_clicks_reward: 1251.6425403948804, actual_watch_duration_reward: 72428.85944252831, max_watch_duration_reward: 105604.41899484422
Epoch 0, data points: 80148, Loss per data point: 17.68140981047074
Epoch 10, data points: 80148, Loss per data point: 17.676898976193815
Epoch 20, data points: 80148, Loss per data point: 17.679580830454427
Epoch 30, data points: 80148, Loss per data point: 17.676970136994377
Epoch 40, data points: 80148, Loss per data point: 17.673737283416237
Epoch 50, data points: 80148, Loss per data point: 17.677141007378996
Epoch 60, data points: 80148, Loss per data point: 17.675770060687793
Epoch 70, data points: 80148, Loss per data point: 17.6746293824608
Epoch 80, data points: 80148, Loss per data point: 17.67715421696055
Epoch 90, data points: 80148, Loss per data point: 17.678998541438116
Training completed
user 0 / 5000, time taken: 0.00010204315185546875
user 1000 / 5000, time taken: 0.8893041610717773
user 2000 / 5000, time taken: 0.7943353652954102
user 3000 / 5000, time taken: 0.7725818157196045
user 4000 / 5000, time taken: 0.7617719173431396
Day 8, actual_clicks_reward: 1011.0, max_clicks_reward: 1251.6425403948804, actual_watch_duration_reward: 65644.01552641277, max_watch_duration_reward: 105604.41899484422
Epoch 0, data points: 90089, Loss per data point: 17.79673212659002
Epoch 10, data points: 90089, Loss per data point: 17.788570846289836
Epoch 20, data points: 90089, Loss per data point: 17.789895405436052
Epoch 30, data points: 90089, Loss per data point: 17.789665914126758
Epoch 40, data points: 90089, Loss per data point: 17.787982399394924
Epoch 50, data points: 90089, Loss per data point: 17.799597899290198
Epoch 60, data points: 90089, Loss per data point: 17.79188541630889
Epoch 70, data points: 90089, Loss per data point: 17.78958483524291
Epoch 80, data points: 90089, Loss per data point: 17.80433741928392
Epoch 90, data points: 90089, Loss per data point: 17.802349861188294
Training completed
user 0 / 5000, time taken: 0.0002899169921875
user 1000 / 5000, time taken: 0.7709178924560547
user 2000 / 5000, time taken: 0.7348089218139648
user 3000 / 5000, time taken: 0.763530969619751
user 4000 / 5000, time taken: 0.7704031467437744
Day 9, actual_clicks_reward: 939.0, max_clicks_reward: 1251.6425403948804, actual_watch_duration_reward: 55776.59837190304, max_watch_duration_reward: 105604.41899484422
Epoch 0, data points: 99980, Loss per data point: 17.48833469626283
Epoch 10, data points: 99980, Loss per data point: 17.48149116210495
Epoch 20, data points: 99980, Loss per data point: 17.494054310263145
Epoch 30, data points: 99980, Loss per data point: 17.47960570559165
Epoch 40, data points: 99980, Loss per data point: 17.48539904103944
Epoch 50, data points: 99980, Loss per data point: 17.480803743241477
Epoch 60, data points: 99980, Loss per data point: 17.487279291795858
Epoch 70, data points: 99980, Loss per data point: 17.4823858477445
Epoch 80, data points: 99980, Loss per data point: 17.48196984867402
Epoch 90, data points: 99980, Loss per data point: 17.488092945184345
Training completed
user 0 / 5000, time taken: 8.58306884765625e-05
user 1000 / 5000, time taken: 0.7492189407348633
user 2000 / 5000, time taken: 0.7584607601165771
user 3000 / 5000, time taken: 0.7353620529174805
user 4000 / 5000, time taken: 0.7417969703674316
Day 10, actual_clicks_reward: 1189.0, max_clicks_reward: 1251.6425403948804, actual_watch_duration_reward: 77219.18692318167, max_watch_duration_reward: 105604.41899484422
Epoch 0, data points: 109972, Loss per data point: 17.900524811638373
